"Fecha";"Mercado";"Producto";"Precio"
"17-07-25";"Rosario";"Maiz";"U$S 173.47"
"18-07-25";"Rosario";"Maiz";"U$S 172.63"
"21-07-25";"Rosario";"Maiz";"U$S 170.98"
"22-07-25";"Rosario";"Maiz";"U$S 171.91"
"23-07-25";"Rosario";"Maiz";"U$S 176.4"
"24-07-25";"Rosario";"Maiz";"U$S 177.75"
"30-12-24";"Rosario";"Soja";"U$S 276.16"
"02-01-25";"Rosario";"Soja";"U$S 280.87"
"03-01-25";"Rosario";"Soja";"U$S 275.23"
"06-01-25";"Rosario";"Soja";"U$S 279.09"
"07-01-25";"Rosario";"Soja";"U$S 277.99"
"08-01-25";"Rosario";"Soja";"U$S 277.76"
"10-01-25";"Rosario";"Soja";"U$S 281.39"
"13-01-25";"Rosario";"Soja";"U$S 283.65"
"14-01-25";"Rosario";"Soja";"U$S 283.38"
"15-01-25";"Rosario";"Soja";"U$S 283.11"
"16-01-25";"Rosario";"Soja";"U$S 273.51"
"17-01-25";"Rosario";"Soja";"U$S 277.78"
"20-01-25";"Rosario";"Soja";"U$S 277.11"
"21-01-25";"Rosario";"Soja";"U$S 279.85"
"22-01-25";"Rosario";"Soja";"U$S 281.49"
"23-01-25";"Rosario";"Soja";"U$S 281.83"
"28-01-25";"Rosario";"Soja";"U$S 294.96"
"29-01-25";"Rosario";"Soja";"U$S 299.57"
"30-01-25";"Rosario";"Soja";"U$S 299.43"
"31-01-25";"Rosario";"Soja";"U$S 299"
"03-02-25";"Rosario";"Soja";"U$S 298.79"
"04-02-25";"Rosario";"Soja";"U$S 303.53"
"05-02-25";"Rosario";"Soja";"U$S 303.46"
"06-02-25";"Rosario";"Soja";"U$S 303.39"
"07-02-25";"Rosario";"Soja";"U$S 305"
"10-02-25";"Rosario";"Soja";"U$S 304.78"
"11-02-25";"Rosario";"Soja";"U$S 307.62"
"12-02-25";"Rosario";"Soja";"U$S 302.82"
"13-02-25";"Rosario";"Soja";"U$S 307.26"
"14-02-25";"Rosario";"Soja";"U$S 311.84"
"17-02-25";"Rosario";"Soja";"U$S 311.54"
"18-02-25";"Rosario";"Soja";"U$S 312.94"
"19-02-25";"Rosario";"Soja";"U$S 312.86"
"20-02-25";"Rosario";"Soja";"U$S 313.28"
"21-02-25";"Rosario";"Soja";"U$S 311.1"
"24-02-25";"Rosario";"Soja";"U$S 307.26"
"25-02-25";"Rosario";"Soja";"U$S 310.88"
"26-02-25";"Rosario";"Soja";"U$S 310.81"
"27-02-25";"Rosario";"Soja";"U$S 311.6"
"04-03-25";"Rosario";"Soja";"U$S 302.89"
"05-03-25";"Rosario";"Soja";"U$S 299.27"
"06-03-25";"Rosario";"Soja";"U$S 309.07"
"07-03-25";"Rosario";"Soja";"U$S 309.42"
"10-03-25";"Rosario";"Soja";"U$S 308.16"
"12-03-25";"Rosario";"Soja";"U$S 308.41"
"14-03-25";"Rosario";"Soja";"U$S 299.49"
"17-03-25";"Rosario";"Soja";"U$S 300.42"
"18-03-25";"Rosario";"Soja";"U$S 304.02"
"19-03-25";"Rosario";"Soja";"U$S 306.15"
"20-03-25";"Rosario";"Soja";"U$S 306.69"
"21-03-25";"Rosario";"Soja";"U$S 305.65"
"25-03-25";"Rosario";"Soja";"U$S 308.37"
"26-03-25";"Rosario";"Soja";"U$S 317.24"
"27-03-25";"Rosario";"Soja";"U$S 319.89"
"31-03-25";"Rosario";"Soja";"U$S 319.37"
"01-04-25";"Rosario";"Soja";"U$S 293.09"
"03-04-25";"Rosario";"Soja";"U$S 293.02"
"04-04-25";"Rosario";"Soja";"U$S 288.1"
"07-04-25";"Rosario";"Soja";"U$S 288.1"
"08-04-25";"Rosario";"Soja";"U$S 297.33"
"09-04-25";"Rosario";"Soja";"U$S 300.77"
"10-04-25";"Rosario";"Soja";"U$S 301.76"
"11-04-25";"Rosario";"Soja";"U$S 306.12"
"14-04-25";"Rosario";"Soja";"U$S 275.46"
"15-04-25";"Rosario";"Soja";"U$S 279.17"
"16-04-25";"Rosario";"Soja";"U$S 279.74"
"21-04-25";"Rosario";"Soja";"U$S 276.51"
"22-04-25";"Rosario";"Soja";"U$S 275.82"
"24-04-25";"Rosario";"Soja";"U$S 268.31"
"25-04-25";"Rosario";"Soja";"U$S 265.07"
"28-04-25";"Rosario";"Soja";"U$S 263.16"
"29-04-25";"Rosario";"Soja";"U$S 259.23"
"30-04-25";"Rosario";"Soja";"U$S 247.86"
"05-05-25";"Rosario";"Soja";"U$S 256.67"
"06-05-25";"Rosario";"Soja";"U$S 265.08"
"07-05-25";"Rosario";"Soja";"U$S 269.57"
"08-05-25";"Rosario";"Soja";"U$S 269.3"
"09-05-25";"Rosario";"Soja";"U$S 272.89"
"12-05-25";"Rosario";"Soja";"U$S 273.85"
"13-05-25";"Rosario";"Soja";"U$S 270.1"
"14-05-25";"Rosario";"Soja";"U$S 269.43"
"15-05-25";"Rosario";"Soja";"U$S 270.65"
"16-05-25";"Rosario";"Soja";"U$S 272.77"
"19-05-25";"Rosario";"Soja";"U$S 273.88"
"20-05-25";"Rosario";"Soja";"U$S 275.71"
"21-05-25";"Rosario";"Soja";"U$S 274.87"
"22-05-25";"Rosario";"Soja";"U$S 276.53"
"23-05-25";"Rosario";"Soja";"U$S 271.28"
"26-05-25";"Rosario";"Soja";"U$S 272.09"
"27-05-25";"Rosario";"Soja";"U$S 271.63"
"28-05-25";"Rosario";"Soja";"U$S 267.24"
"29-05-25";"Rosario";"Soja";"U$S 267.96"
"30-05-25";"Rosario";"Soja";"U$S 269.36"
"02-06-25";"Rosario";"Soja";"U$S 271.07"
"03-06-25";"Rosario";"Soja";"U$S 272.38"
"06-06-25";"Rosario";"Soja";"U$S 271.02"
"09-06-25";"Rosario";"Soja";"U$S 270.04"
"10-06-25";"Rosario";"Soja";"U$S 239.8"
"11-06-25";"Rosario";"Soja";"U$S 275.8"
"12-06-25";"Rosario";"Soja";"U$S 273.25"
"13-06-25";"Rosario";"Soja";"U$S 276.65"
"17-06-25";"Rosario";"Soja";"U$S 281.81"
"18-06-25";"Rosario";"Soja";"U$S 278.51"
"19-06-25";"Rosario";"Soja";"U$S 274.87"
"23-06-25";"Rosario";"Soja";"U$S 272.84"
"24-06-25";"Rosario";"Soja";"U$S 275.01"
"25-06-25";"Rosario";"Soja";"U$S 269.41"
"26-06-25";"Rosario";"Soja";"U$S 269.86"
"27-06-25";"Rosario";"Soja";"U$S 269.97"
"30-06-25";"Rosario";"Soja";"U$S 266.39"
"02-07-25";"Rosario";"Soja";"U$S 256.31"
"03-07-25";"Rosario";"Soja";"U$S 255.89"
"04-07-25";"Rosario";"Soja";"U$S 254.03"
"07-07-25";"Rosario";"Soja";"U$S 249.21"
"08-07-25";"Rosario";"Soja";"U$S 251"
"10-07-25";"Rosario";"Soja";"U$S 254.98"
"11-07-25";"Rosario";"Soja";"U$S 256.04"
"14-07-25";"Rosario";"Soja";"U$S 257.81"
"15-07-25";"Rosario";"Soja";"U$S 261.9"
"16-07-25";"Rosario";"Soja";"U$S 261.7"
"17-07-25";"Rosario";"Soja";"U$S 262.95"
"18-07-25";"Rosario";"Soja";"U$S 264.39"
"21-07-25";"Rosario";"Soja";"U$S 265.49"
"22-07-25";"Rosario";"Soja";"U$S 267.41"
"23-07-25";"Rosario";"Soja";"U$S 270.16"
"24-07-25";"Rosario";"Soja";"U$S 268.47"
"02-01-25";"Rosario";"Sorgo";"U$S 164.65"
"06-01-25";"Rosario";"Sorgo";"U$S 164.17"
"07-01-25";"Rosario";"Sorgo";"U$S 166.99"
"13-01-25";"Rosario";"Sorgo";"U$S 173.08"
"14-01-25";"Rosario";"Sorgo";"U$S 172.91"
"15-01-25";"Rosario";"Sorgo";"U$S 172.74"
"16-01-25";"Rosario";"Sorgo";"U$S 172.74"
"17-01-25";"Rosario";"Sorgo";"U$S 172.41"
"20-01-25";"Rosario";"Sorgo";"U$S 172"
"22-01-25";"Rosario";"Sorgo";"U$S 171.76"
"03-02-25";"Rosario";"Sorgo";"U$S 175.48"
"04-02-25";"Rosario";"Sorgo";"U$S 180.22"
"05-02-25";"Rosario";"Sorgo";"U$S 180.18"
"06-02-25";"Rosario";"Sorgo";"U$S 180.14"
"07-02-25";"Rosario";"Sorgo";"U$S 179.97"
"10-02-25";"Rosario";"Sorgo";"U$S 179.84"
"17-02-25";"Rosario";"Sorgo";"U$S 179.37"
"18-02-25";"Rosario";"Sorgo";"U$S 179.41"
"20-02-25";"Rosario";"Sorgo";"U$S 184.01"
"24-02-25";"Rosario";"Sorgo";"U$S 188.5"
"25-02-25";"Rosario";"Sorgo";"U$S 188.41"
"26-02-25";"Rosario";"Sorgo";"U$S 188.37"
"27-02-25";"Rosario";"Sorgo";"U$S 188.28"
"04-03-25";"Rosario";"Sorgo";"U$S 187.84"
"05-03-25";"Rosario";"Sorgo";"U$S 187.93"
"06-03-25";"Rosario";"Sorgo";"U$S 187.88"
"07-03-25";"Rosario";"Sorgo";"U$S 192.22"
"10-03-25";"Rosario";"Sorgo";"U$S 192.31"
"12-03-25";"Rosario";"Sorgo";"U$S 192.17"
"14-03-25";"Rosario";"Sorgo";"U$S 196.54"
"17-03-25";"Rosario";"Sorgo";"U$S 196.54"
"18-03-25";"Rosario";"Sorgo";"U$S 196.45"
"19-03-25";"Rosario";"Sorgo";"U$S 195.37"
"20-03-25";"Rosario";"Sorgo";"U$S 196.35"
"21-03-25";"Rosario";"Sorgo";"U$S 195.99"
"25-03-25";"Rosario";"Sorgo";"U$S 195.94"
"26-03-25";"Rosario";"Sorgo";"U$S 195.94"
"27-03-25";"Rosario";"Sorgo";"U$S 195.85"
"28-03-25";"Rosario";"Sorgo";"U$S 195.62"
"01-04-25";"Rosario";"Sorgo";"U$S 195.39"
"03-04-25";"Rosario";"Sorgo";"U$S 195.35"
"04-04-25";"Rosario";"Sorgo";"U$S 195.17"
"08-04-25";"Rosario";"Sorgo";"U$S 195.12"
"09-04-25";"Rosario";"Sorgo";"U$S 194.94"
"14-04-25";"Rosario";"Sorgo";"U$S 178.63"
"16-04-25";"Rosario";"Sorgo";"U$S 188.55"
"21-04-25";"Rosario";"Sorgo";"U$S 178.24"
"24-04-25";"Rosario";"Sorgo";"U$S 183.13"
"25-04-25";"Rosario";"Sorgo";"U$S 183.84"
"29-04-25";"Rosario";"Sorgo";"U$S 182.83"
"30-04-25";"Rosario";"Sorgo";"U$S 179.49"
"06-05-25";"Rosario";"Sorgo";"U$S 17.84"
"12-05-25";"Rosario";"Sorgo";"U$S 177.56"
"13-05-25";"Rosario";"Sorgo";"U$S 176.54"
"14-05-25";"Rosario";"Sorgo";"U$S 174.47"
"15-05-25";"Rosario";"Sorgo";"U$S 178.48"
"16-05-25";"Rosario";"Sorgo";"U$S 178.63"
"19-05-25";"Rosario";"Sorgo";"U$S 178.53"
"20-05-25";"Rosario";"Sorgo";"U$S 178.56"
"21-05-25";"Rosario";"Sorgo";"U$S 178.59"
"22-05-25";"Rosario";"Sorgo";"U$S 177.58"
"23-05-25";"Rosario";"Sorgo";"U$S 176.53"
"26-05-25";"Rosario";"Sorgo";"U$S 176.73"
"27-05-25";"Rosario";"Sorgo";"U$S 176.9"
"28-05-25";"Rosario";"Sorgo";"U$S 176.72"
"29-05-25";"Rosario";"Sorgo";"U$S 178.36"
"30-05-25";"Rosario";"Sorgo";"U$S 178.62"
"02-06-25";"Rosario";"Sorgo";"U$S 178.31"
"03-06-25";"Rosario";"Sorgo";"U$S 178.21"
"06-06-25";"Rosario";"Sorgo";"U$S 172.92"
"09-06-25";"Rosario";"Sorgo";"U$S 170.89"
"10-06-25";"Rosario";"Sorgo";"U$S 151.45"
"11-06-25";"Rosario";"Sorgo";"U$S 167.09"
"12-06-25";"Rosario";"Sorgo";"U$S 161.69"
"13-06-25";"Rosario";"Sorgo";"U$S 161.76"
"17-06-25";"Rosario";"Sorgo";"U$S 163.71"
"18-06-25";"Rosario";"Sorgo";"U$S 163.68"
"19-06-25";"Rosario";"Sorgo";"U$S 163.72"
"23-06-25";"Rosario";"Sorgo";"U$S 165.67"
"24-06-25";"Rosario";"Sorgo";"U$S 166.88"
"25-06-25";"Rosario";"Sorgo";"U$S 165.73"
"26-06-25";"Rosario";"Sorgo";"U$S 166.71"
"27-06-25";"Rosario";"Sorgo";"U$S 166.78"
"30-06-25";"Rosario";"Sorgo";"U$S 165.81"
"01-07-25";"Rosario";"Sorgo";"U$S 163.67"
"02-07-25";"Rosario";"Sorgo";"U$S 163.14"
"03-07-25";"Rosario";"Sorgo";"U$S 163.79"
"04-07-25";"Rosario";"Sorgo";"U$S 163.79"
"07-07-25";"Rosario";"Sorgo";"U$S 163.77"
"08-07-25";"Rosario";"Sorgo";"U$S 163.82"
"10-07-25";"Rosario";"Sorgo";"U$S 163.82"
"11-07-25";"Rosario";"Sorgo";"U$S 164.88"
"14-07-25";"Rosario";"Sorgo";"U$S 167.81"
"15-07-25";"Rosario";"Sorgo";"U$S 170.63"
"16-07-25";"Rosario";"Sorgo";"U$S 170.02"
"18-07-25";"Rosario";"Sorgo";"U$S 173.48"
"21-07-25";"Rosario";"Sorgo";"U$S 173.76"
"22-07-25";"Rosario";"Sorgo";"U$S 176.2"
"23-07-25";"Rosario";"Sorgo";"U$S 174.02"
"24-07-25";"Rosario";"Sorgo";"U$S 175.71"
"30-12-24";"Rosario";"Trigo";"U$S 193.8"
"02-01-25";"Rosario";"Trigo";"U$S 193.22"
"03-01-25";"Rosario";"Trigo";"U$S 188.31"
"06-01-25";"Rosario";"Trigo";"U$S 188.31"
"07-01-25";"Rosario";"Trigo";"U$S 188.22"
"08-01-25";"Rosario";"Trigo";"U$S 189.58"
"10-01-25";"Rosario";"Trigo";"U$S 189.51"
"13-01-25";"Rosario";"Trigo";"U$S 189.42"
"14-01-25";"Rosario";"Trigo";"U$S 188.28"
"15-01-25";"Rosario";"Trigo";"U$S 188.1"
"16-01-25";"Rosario";"Trigo";"U$S 190.98"
"17-01-25";"Rosario";"Trigo";"U$S 189.66"
"20-01-25";"Rosario";"Trigo";"U$S 189.2"
"21-01-25";"Rosario";"Trigo";"U$S 190.07"
"22-01-25";"Rosario";"Trigo";"U$S 190.84"
"23-01-25";"Rosario";"Trigo";"U$S 192.66"
"28-01-25";"Rosario";"Trigo";"U$S 199.33"
"29-01-25";"Rosario";"Trigo";"U$S 202.57"
"30-01-25";"Rosario";"Trigo";"U$S 202.47"
"31-01-25";"Rosario";"Trigo";"U$S 202.18"
"03-02-25";"Rosario";"Trigo";"U$S 199.19"
"04-02-25";"Rosario";"Trigo";"U$S 199.19"
"05-02-25";"Rosario";"Trigo";"U$S 202.94"
"06-02-25";"Rosario";"Trigo";"U$S 208.58"
"07-02-25";"Rosario";"Trigo";"U$S 208.38"
"10-02-25";"Rosario";"Trigo";"U$S 208.23"
"11-02-25";"Rosario";"Trigo";"U$S 208.23"
"12-02-25";"Rosario";"Trigo";"U$S 208.19"
"13-02-25";"Rosario";"Trigo";"U$S 207.04"
"14-02-25";"Rosario";"Trigo";"U$S 207.89"
"17-02-25";"Rosario";"Trigo";"U$S 207.69"
"18-02-25";"Rosario";"Trigo";"U$S 209.16"
"19-02-25";"Rosario";"Trigo";"U$S 210.53"
"20-02-25";"Rosario";"Trigo";"U$S 210.43"
"21-02-25";"Rosario";"Trigo";"U$S 213.06"
"24-02-25";"Rosario";"Trigo";"U$S 213.01"
"25-02-25";"Rosario";"Trigo";"U$S 211.96"
"26-02-25";"Rosario";"Trigo";"U$S 211.44"
"27-02-25";"Rosario";"Trigo";"U$S 208.24"
"04-03-25";"Rosario";"Trigo";"U$S 206.15"
"05-03-25";"Rosario";"Trigo";"U$S 200.14"
"06-03-25";"Rosario";"Trigo";"U$S 199.15"
"07-03-25";"Rosario";"Trigo";"U$S 200.66"
"10-03-25";"Rosario";"Trigo";"U$S 201.69"
"12-03-25";"Rosario";"Trigo";"U$S 208.58"
"14-03-25";"Rosario";"Trigo";"U$S 215.26"
"17-03-25";"Rosario";"Trigo";"U$S 215.26"
"18-03-25";"Rosario";"Trigo";"U$S 217.96"
"19-03-25";"Rosario";"Trigo";"U$S 220.61"
"20-03-25";"Rosario";"Trigo";"U$S 219.73"
"21-03-25";"Rosario";"Trigo";"U$S 219.79"
"25-03-25";"Rosario";"Trigo";"U$S 219.27"
"26-03-25";"Rosario";"Trigo";"U$S 219.27"
"27-03-25";"Rosario";"Trigo";"U$S 219.17"
"28-03-25";"Rosario";"Trigo";"U$S 218.91"
"31-03-25";"Rosario";"Trigo";"U$S 218.81"
"01-04-25";"Rosario";"Trigo";"U$S 218.66"
"03-04-25";"Rosario";"Trigo";"U$S 218.6"
"04-04-25";"Rosario";"Trigo";"U$S 218.4"
"07-04-25";"Rosario";"Trigo";"U$S 218.4"
"08-04-25";"Rosario";"Trigo";"U$S 218.35"
"09-04-25";"Rosario";"Trigo";"U$S 222.7"
"10-04-25";"Rosario";"Trigo";"U$S 221.91"
"11-04-25";"Rosario";"Trigo";"U$S 221.71"
"14-04-25";"Rosario";"Trigo";"U$S 200.33"
"15-04-25";"Rosario";"Trigo";"U$S 206.67"
"16-04-25";"Rosario";"Trigo";"U$S 218.5"
"21-04-25";"Rosario";"Trigo";"U$S 208.27"
"22-04-25";"Rosario";"Trigo";"U$S 206.97"
"24-04-25";"Rosario";"Trigo";"U$S 204.43"
"25-04-25";"Rosario";"Trigo";"U$S 207.78"
"28-04-25";"Rosario";"Trigo";"U$S 199.49"
"29-04-25";"Rosario";"Trigo";"U$S 200"
"05-05-25";"Rosario";"Trigo";"U$S 192.5"
"06-05-25";"Rosario";"Trigo";"U$S 195.98"
"07-05-25";"Rosario";"Trigo";"U$S 196.44"
"08-05-25";"Rosario";"Trigo";"U$S 198.38"
"09-05-25";"Rosario";"Trigo";"U$S 198.42"
"12-05-25";"Rosario";"Trigo";"U$S 196.47"
"13-05-25";"Rosario";"Trigo";"U$S 195.47"
"14-05-25";"Rosario";"Trigo";"U$S 197.88"
"15-05-25";"Rosario";"Trigo";"U$S 197.28"
"16-05-25";"Rosario";"Trigo";"U$S 196.15"
"19-05-25";"Rosario";"Trigo";"U$S 197.2"
"20-05-25";"Rosario";"Trigo";"U$S 198.42"
"21-05-25";"Rosario";"Trigo";"U$S 199.39"
"22-05-25";"Rosario";"Trigo";"U$S 199.91"
"23-05-25";"Rosario";"Trigo";"U$S 198.5"
"26-05-25";"Rosario";"Trigo";"U$S 198.43"
"27-05-25";"Rosario";"Trigo";"U$S 197.66"
"28-05-25";"Rosario";"Trigo";"U$S 198.28"
"29-05-25";"Rosario";"Trigo";"U$S 198.48"
"30-05-25";"Rosario";"Trigo";"U$S 198.48"
"02-06-25";"Rosario";"Trigo";"U$S 198.48"
"03-06-25";"Rosario";"Trigo";"U$S 198.4"
"06-06-25";"Rosario";"Trigo";"U$S 198.48"
"09-06-25";"Rosario";"Trigo";"U$S 197.47"
"10-06-25";"Rosario";"Trigo";"U$S 167.44"
"11-06-25";"Rosario";"Trigo";"U$S 196.49"
"12-06-25";"Rosario";"Trigo";"U$S 196.5"
"13-06-25";"Rosario";"Trigo";"U$S 196.7"
"17-06-25";"Rosario";"Trigo";"U$S 198.45"
"18-06-25";"Rosario";"Trigo";"U$S 198.42"
"19-06-25";"Rosario";"Trigo";"U$S 198.45"
"23-06-25";"Rosario";"Trigo";"U$S 198.46"
"24-06-25";"Rosario";"Trigo";"U$S 198.47"
"25-06-25";"Rosario";"Trigo";"U$S 198.49"
"26-06-25";"Rosario";"Trigo";"U$S 198.49"
"27-06-25";"Rosario";"Trigo";"U$S 198.49"
"30-06-25";"Rosario";"Trigo";"U$S 198.01"
"01-07-25";"Rosario";"Trigo";"U$S 196.4"
"02-07-25";"Rosario";"Trigo";"U$S 196.5"
"03-07-25";"Rosario";"Trigo";"U$S 196.55"
"04-07-25";"Rosario";"Trigo";"U$S 196.53"
"07-07-25";"Rosario";"Trigo";"U$S 193.59"
"08-07-25";"Rosario";"Trigo";"U$S 193.63"
"10-07-25";"Rosario";"Trigo";"U$S 193.63"
"11-07-25";"Rosario";"Trigo";"U$S 194.21"
"14-07-25";"Rosario";"Trigo";"U$S 195.31"
"15-07-25";"Rosario";"Trigo";"U$S 195.56"
"16-07-25";"Rosario";"Trigo";"U$S 198.02"
"17-07-25";"Rosario";"Trigo";"U$S 197.41"
"18-07-25";"Rosario";"Trigo";"U$S 198.44"
"21-07-25";"Rosario";"Trigo";"U$S 198.59"
"22-07-25";"Rosario";"Trigo";"U$S 201.75"
"23-07-25";"Rosario";"Trigo";"U$S 200.64"
"24-07-25";"Rosario";"Trigo";"U$S 201.26"